step,stage,loss,grad_norm,lr_ssr,lr_heads,lr_backbone,base/k1/global,base/k1/local,base/k1/edge,refined/k1/global,refined/k1/local,refined/k1/edge,refined/k2/global,refined/k2/local,refined/k2/edge,refined/k3/global,refined/k3/local,refined/k3/edge
1890,joint,0.08981459215283394,6.492734432220459,2e-05,1e-05,5e-07,0.010327715426683426,0.01185486139729619,0.0004975299816578627,0.010347655974328518,0.011611983645707369,0.0004917026089970022,0.010390504263341427,0.011310982052236795,0.0004917772894259542,0.010447110049426556,0.011547808069735765,0.0004949665017193183
1891,joint,0.07307812571525574,6.982932090759277,2e-05,1e-05,5e-07,0.0077649790327996016,0.009113712003454566,0.00036388179432833567,0.0077832292299717665,0.010860373266041279,0.00035866349935531616,0.007818041602149606,0.010221772827208042,0.0003594874433474615,0.007869324879720807,0.010201804339885712,0.00036284953239373863
1892,joint,0.04792008921504021,9.99413776397705,2e-05,1e-05,5e-07,0.005315139074809849,0.006288407021202147,0.0003615982423070818,0.005283653270453215,0.006399429519660771,0.00036367720167618245,0.005289704306051135,0.006228885496966541,0.0003732257755473256,0.005328359664417803,0.006303740898147225,0.0003842679288936779
1893,joint,0.282381534576416,17.279382705688477,2e-05,1e-05,5e-07,0.05691329389810562,0.013710560509935021,0.0005343388329492882,0.05689392099156976,0.013409414095804095,0.0005220648745307699,0.05689122900366783,0.013076563598588109,0.0005168777279322967,0.05691097863018513,0.012487810803577304,0.000514470913913101
1894,joint,0.05650996416807175,8.824745178222656,2e-05,1e-05,5e-07,0.006197007838636637,0.00741307670250535,0.0004169367311988026,0.006181455682963133,0.007361352443695068,0.0004109467554371804,0.006190584972500801,0.007110298378393054,0.00041050325671676546,0.006219587288796902,0.008185337064787745,0.0004128778091398999
1895,joint,0.11340517550706863,8.370262145996094,2e-05,1e-05,5e-07,0.011344942264258862,0.01710015581920743,0.0006035021797288209,0.011298515368252993,0.016374649479985237,0.0005922365817241371,0.011266734451055527,0.015510886441916227,0.0005881414981558919,0.011248072609305382,0.016888845711946487,0.0005884983693249524
1896,joint,0.05828923359513283,7.265500068664551,2e-05,1e-05,5e-07,0.006186029873788357,0.007758804131299257,0.00044658656406681985,0.0061236751498654485,0.00822108006104827,0.0004412520647747442,0.0060930183390155435,0.007498357677832246,0.00044440316560212523,0.006091003306210041,0.008533047745004296,0.00045197654981166124
1897,joint,0.11082690209150314,7.853729724884033,2e-05,1e-05,5e-07,0.011446371907368302,0.01724211871623993,0.0006860556313768029,0.011386081343516707,0.014846445759758353,0.000672721624141559,0.011339545715600252,0.014961123233661056,0.0006647490808973089,0.011307696579024196,0.015614289790391922,0.0006597096071345732
1898,joint,0.07409200817346573,8.039023399353027,2e-05,1e-05,5e-07,0.008202643366530538,0.010338818654417992,0.0004995038325432688,0.008140344405546784,0.00969526544213295,0.0004882100911345333,0.00809673173353076,0.009481482906267047,0.00048246499500237405,0.008065395057201385,0.010120608378201723,0.0004805412609130144
1899,joint,0.055415429174900055,10.98336410522461,2e-05,1e-05,5e-07,0.007045796373859048,0.0068149936851114035,0.00033063386217691004,0.006990129128098488,0.006454543909057975,0.00032745128555689007,0.006945664528757334,0.006542758783325553,0.00033084864844568074,0.006913274526596069,0.006382837658748031,0.00033649902616161853
1900,joint,0.0607876293361187,4.709637641906738,2e-05,1e-05,5e-07,0.007087566889822483,0.00723038986325264,0.0004220791452098638,0.007059519877657294,0.008093307260423899,0.00041527909343130887,0.007060132920742035,0.0076654390431940556,0.0004150588938500732,0.007087558042258024,0.007833151845261455,0.0004181460972176865
1901,joint,0.6266132146120071,15.441123008728027,2e-05,1e-05,5e-07,0.1153225814923644,0.039885242469608784,0.001148328577983193,0.11524754716083407,0.030043487204238772,0.001144778187153861,0.11518578743562102,0.04782972764223814,0.0011437470384407789,0.11513380706310272,0.04338379460386932,0.0011443926487118006
1902,joint,0.08066372573375702,10.098662376403809,2e-05,1e-05,5e-07,0.00990820280276239,0.010577464010566473,0.00047782319597899914,0.009835876524448395,0.009359071962535381,0.0004722807934740558,0.009777201106771827,0.009380708914250135,0.00047344001359306276,0.009733796818181872,0.010190216824412346,0.00047764714690856636
1903,joint,0.08585550263524055,8.893558502197266,2e-05,1e-05,5e-07,0.011016773525625467,0.010532089974731207,0.0005021381075493991,0.011012832168489695,0.010449219960719347,0.0004957762430422008,0.011032029055058956,0.009853689931333065,0.0004950520815327764,0.011070460546761751,0.008896990213543177,0.0004984562983736396
1904,joint,0.07578524574637413,11.587992668151855,2e-05,1e-05,5e-07,0.009953489992767572,0.00965056149289012,0.0003904599434463307,0.00992195913568139,0.00805800361558795,0.00038563055568374693,0.009913838468492031,0.007717519765719771,0.0003867341438308358,0.009916160721331835,0.009099554270505905,0.0003913349792128429
1905,joint,0.07875736057758331,11.866874694824219,2e-05,1e-05,5e-07,0.009146840311586857,0.009865015279501677,0.00048747619439382106,0.009180009365081787,0.01007791655138135,0.00047988613368943334,0.009228734765201807,0.010211497079581022,0.00047849342809058726,0.009297629352658987,0.009823335334658623,0.00048052973579615355
1906,joint,0.11697913892567158,10.156167030334473,2e-05,1e-05,5e-07,0.013436857843771577,0.015167289413511753,0.0004922382649965584,0.013393391156569123,0.014084672555327415,0.0004884043883066624,0.01336499652825296,0.014261136297136545,0.0004898173792753369,0.013356048846617341,0.017951213754713535,0.0004930742143187672
1907,joint,0.15367330983281136,25.314451217651367,2e-05,1e-05,5e-07,0.025282201124355197,0.012615776620805264,0.00043603178346529603,0.025210263207554817,0.01394666451960802,0.0004368577792774886,0.02515207906253636,0.012554713990539312,0.0004423694044817239,0.025107267079874873,0.01203890424221754,0.000450176652520895
1908,joint,0.03883844241499901,10.005011558532715,2e-05,1e-05,5e-07,0.004911714931949973,0.004349946742877364,0.00028489196847658604,0.004972710274159908,0.004134192946366966,0.0002902533015003428,0.005052538122981787,0.004304865258745849,0.00030128877551760525,0.00514668133109808,0.004775542998686433,0.00031381574808619916
1909,joint,0.111518494784832,8.435754776000977,2e-05,1e-05,5e-07,0.012152574025094509,0.014958236832171679,0.0006306601135293022,0.012139827013015747,0.015458045527338982,0.0006190983986016363,0.012147140223532915,0.015171274077147245,0.0006124867213657126,0.012170714791864157,0.014849066734313965,0.0006093736155889928
1910,joint,0.044956812635064125,6.428351402282715,2e-05,1e-05,5e-07,0.004889699281193316,0.006734495051205158,0.0003638074122136459,0.004837877117097378,0.005324866273440421,0.0003609814593801275,0.0048104687593877316,0.00645719189196825,0.0003647898120107129,0.004810541169717908,0.005629794206470251,0.0003722995606949553
1911,joint,0.09830623678863049,8.76862621307373,2e-05,1e-05,5e-07,0.010293273022398353,0.015082408674061298,0.0005406730924732983,0.010316403582692146,0.014693605480715632,0.000532862773980014,0.010351444594562054,0.012471144553273916,0.0005298770847730339,0.010399698512628675,0.012564744567498565,0.0005300953343976289
1912,joint,0.11237562820315361,6.202770709991455,2e-05,1e-05,5e-07,0.011796763632446527,0.016064418014138937,0.0006263300601858646,0.011763676069676876,0.014028184581547976,0.0006173535075504333,0.0117463287897408,0.01703645009547472,0.0006134951836429536,0.011743742041289806,0.015726848039776087,0.0006120360339991748
1913,joint,0.12684105709195137,7.378004550933838,2e-05,1e-05,5e-07,0.01364496978931129,0.023612734861671925,0.0005126167088747025,0.013654387323185802,0.01141357235610485,0.0005059503309894353,0.01369293313473463,0.023422803496941924,0.0005044595163781196,0.01372913015075028,0.01164155825972557,0.0005059507675468922
1914,joint,0.055638376623392105,13.391340255737305,2e-05,1e-05,5e-07,0.00613909587264061,0.007689690566621721,0.00041001694626174867,0.006070322240702808,0.007398161222226918,0.0004054187738802284,0.006012497004121542,0.007216044934466481,0.00040473780245520175,0.005961495917290449,0.0075243813917040825,0.0004065147368237376
1915,joint,0.5950337126851082,12.605672836303711,2e-05,1e-05,5e-07,0.1098086447454989,0.041736495681107044,0.0010274128580931574,0.1097823646850884,0.04029902629554272,0.001024431927362457,0.10975567577406764,0.03827641368843615,0.0010228391620330513,0.10972977196797729,0.03154872125014663,0.0010219501273240894
1916,joint,0.0699483510106802,11.049813270568848,2e-05,1e-05,5e-07,0.008194995112717152,0.009187751915305853,0.0004316227277740836,0.008193832356482744,0.00901805516332388,0.00042396222124807537,0.008208094164729118,0.008611902361735702,0.0004207813472021371,0.008237128611654043,0.008600119967013597,0.00042010330071207136
1917,joint,0.09212031960487366,12.107317924499512,2e-05,1e-05,5e-07,0.013347556698136032,0.01149146561510861,0.0004094409814570099,0.013297182158567011,0.008525199256837368,0.0004054907039972022,0.013255338533781469,0.00912118679843843,0.00040492802509106696,0.013220193912275136,0.008235787623561919,0.00040655682096257806
1918,joint,0.1735040470957756,10.707456588745117,2e-05,1e-05,5e-07,0.025722034741193056,0.01642883801832795,0.0005578559066634625,0.0257167206145823,0.016027976758778095,0.0005496080557350069,0.0257196850143373,0.019896356854587793,0.0005442402471089736,0.025730618741363287,0.016068777535110712,0.0005413464241428301
1919,joint,0.08502083830535412,8.20710563659668,2e-05,1e-05,5e-07,0.009444534312933683,0.01123375364113599,0.0005116564716445282,0.009438948472961783,0.010866129770874977,0.0005055484652984887,0.009452256141230464,0.012276290799491107,0.0005029377498431131,0.00948052853345871,0.010805416153743863,0.0005028341693105176
1920,joint,0.050840264186263084,11.86865234375,2e-05,1e-05,5e-07,0.006947739748284221,0.005861962912604213,0.00034108568797819316,0.006883891066536307,0.00537290470674634,0.0003356101515237242,0.006828478304669261,0.00532379699870944,0.0003352611092850566,0.0067800653632730246,0.005491380812600255,0.00033808648004196584
1921,joint,0.12026649713516235,10.00544548034668,2e-05,1e-05,5e-07,0.012488164938986301,0.017355353571474552,0.0007414372230414301,0.01243687467649579,0.0178134897723794,0.0007301401346921921,0.012397738639265299,0.015358959324657917,0.000723234232282266,0.012369622476398945,0.017132253386080265,0.0007192293414846063
1922,joint,0.08953140676021576,9.502474784851074,2e-05,1e-05,5e-07,0.011027330998331308,0.011575148673728108,0.00047879316844046116,0.010965365334413946,0.010851746541447937,0.0004722607263829559,0.010919825755991042,0.010723138926550746,0.00047051699948497117,0.010890779201872647,0.010685059824027121,0.00047143708798103034
1923,joint,0.06484482437372208,15.876017570495605,2e-05,1e-05,5e-07,0.007305393228307366,0.008475462440401316,0.0003985154035035521,0.007315052906051278,0.008462883532047272,0.00039545970503240824,0.0073434526566416025,0.008389797527343035,0.00039719090273138136,0.007387174526229501,0.008572884369641542,0.0004015560116386041
1924,joint,0.10490062832832336,5.256388187408447,2e-05,1e-05,5e-07,0.010617750231176615,0.015610032947733998,0.0005471760377986357,0.010561153292655945,0.015703551238402724,0.0005379996437113732,0.010523943230509758,0.015198361594229937,0.0005353831948013976,0.01050358614884317,0.014025786658748984,0.0005359049828257412
1925,joint,0.09778772853314877,12.182618141174316,2e-05,1e-05,5e-07,0.012192237423732877,0.01144392043352127,0.0005312641005730256,0.012163308449089527,0.012187569867819548,0.0005258263990981504,0.012149591464549303,0.012311955215409398,0.0005252973642200232,0.01215194072574377,0.011076841037720442,0.0005279879551380873
1926,joint,0.09934254921972752,12.33134651184082,2e-05,1e-05,5e-07,0.011558090802282095,0.012720724334940314,0.0005663447373080999,0.011502081528306007,0.013098546769469976,0.0005595136317424476,0.011461844202131033,0.012645564042031765,0.0005584539758274332,0.011437822133302689,0.012672981945797801,0.0005605785408988595
1927,joint,0.047726890072226524,7.07737922668457,2e-05,1e-05,5e-07,0.005214899545535445,0.00644094287417829,0.00034048051747959107,0.005212002666667104,0.0061140169855207205,0.0003439267456997186,0.005232047056779265,0.006231785751879215,0.00035206213942728937,0.0052787079475820065,0.006604383699595928,0.00036163502954877913
1928,joint,0.06906512007117271,17.284868240356445,2e-05,1e-05,5e-07,0.009514089906588197,0.007854866329580545,0.00037685982533730567,0.009442222537472844,0.007420796900987625,0.0003755795769393444,0.009390528313815594,0.0072685652412474155,0.0003801154962275177,0.009358918061479926,0.007295682560652494,0.000386891930247657
1929,joint,0.18717580288648605,11.2500581741333,2e-05,1e-05,5e-07,0.02136424044147134,0.017843771260231733,0.000664244347717613,0.02139161853119731,0.03125149570405483,0.0006581357447430491,0.021432711742818356,0.031896034721285105,0.0006580704794032499,0.021489399950951338,0.017864436376839876,0.0006616413593292236
1930,joint,0.08263985626399517,10.905549049377441,2e-05,1e-05,5e-07,0.008790425024926662,0.012433235999196768,0.0004016029997728765,0.00874195690266788,0.012419627048075199,0.0003992751007899642,0.00871503190137446,0.011997237335890532,0.0004010710690636188,0.008705024374648929,0.009231172036379576,0.0004041981010232121
1931,joint,0.5309329181909561,14.413244247436523,2e-05,1e-05,5e-07,0.10625730268657207,0.023322456516325474,0.0007174715574365109,0.10625726915895939,0.023936070501804352,0.0007028761901892722,0.10626209853217006,0.03264594357460737,0.0006939569138921797,0.10627497732639313,0.023173709399998188,0.0006888059142511338
1932,joint,0.07366520538926125,12.272625923156738,2e-05,1e-05,5e-07,0.009152725106105208,0.009659009519964457,0.0003997713793069124,0.009098402690142393,0.009368263650685549,0.00039985445619095117,0.009060951881110668,0.009085007011890411,0.0004056183679495007,0.009038007585331798,0.007583776954561472,0.00041381255141459405
1933,joint,0.07303072512149811,9.778244972229004,2e-05,1e-05,5e-07,0.00933436444029212,0.008704594569280744,0.0004763655742863193,0.009296608157455921,0.008183011785149574,0.00047240550338756293,0.009277366800233722,0.009000882506370544,0.00047548252041451633,0.009272836148738861,0.00805485830642283,0.000481944705825299
1934,joint,0.10239440947771072,9.574034690856934,2e-05,1e-05,5e-07,0.011588566470891237,0.012163144536316395,0.0005727290990762413,0.011575344949960709,0.011811441276222467,0.0005625625781249255,0.011572388466447592,0.015125976875424385,0.0005583204911090434,0.011582090519368649,0.014723717700690031,0.0005581249133683741
1935,joint,0.11219252273440361,13.806218147277832,2e-05,1e-05,5e-07,0.011542842723429203,0.016823176760226488,0.0007173091871663928,0.011554568074643612,0.01641979767009616,0.0007048322877380997,0.011581698898226023,0.01509940717369318,0.0006983864877838641,0.011615698225796223,0.01473939884454012,0.0006954077107366174
1936,joint,0.08363848552107811,10.584394454956055,2e-05,1e-05,5e-07,0.009907866129651666,0.010749379638582468,0.0005280514887999743,0.009813159937039018,0.010237290523946285,0.0005244548083283007,0.009731715312227607,0.010830704821273685,0.0005250247195363045,0.00966711132787168,0.010594828985631466,0.0005289014952722937
1937,joint,0.5068064108490944,15.740148544311523,2e-05,1e-05,5e-07,0.09679342526942492,0.025750692235305905,0.0005070394545327872,0.0967690316028893,0.030706729739904404,0.0004995263880118728,0.09676300780847669,0.02944475505501032,0.0004978098731953651,0.09677157923579216,0.03180335368961096,0.000499473448144272
1938,joint,0.1520908623933792,10.956883430480957,2e-05,1e-05,5e-07,0.019514774437993765,0.0188254090026021,0.000615095894318074,0.01951069524511695,0.0170933548361063,0.0006008844939060509,0.019519340712577105,0.016374562866985798,0.0005928199971094728,0.01954139256849885,0.019313302356749773,0.000589225790463388
1939,joint,0.08196577802300453,12.803680419921875,2e-05,1e-05,5e-07,0.011331930290907621,0.008257899433374405,0.00047128990991041064,0.011305682361125946,0.008121679536998272,0.0004614447825588286,0.011297399178147316,0.009690089151263237,0.000459221497294493,0.011304331477731466,0.00880361208692193,0.00046119841863401234
1940,joint,0.08235809579491615,11.28841495513916,2e-05,1e-05,5e-07,0.010793555993586779,0.00964698614552617,0.00042747342376969755,0.010748720727860928,0.009246046422049403,0.00042351236334070563,0.010714799165725708,0.009418518049642444,0.00042445145663805306,0.01069529028609395,0.009389712009578943,0.00042903235589619726
1941,joint,0.04574988968670368,7.55391263961792,2e-05,1e-05,5e-07,0.006059646140784025,0.004854888888075948,0.0003756835649255663,0.006115687545388937,0.0048144792672246695,0.0003870653308695182,0.00620073894970119,0.005034580593928695,0.00040401289879810065,0.006316306767985225,0.0047631156630814075,0.00042368299909867346
1942,joint,0.0808587595820427,14.892662048339844,2e-05,1e-05,5e-07,0.011104398407042027,0.008479069452732801,0.00043068587547168136,0.011089889332652092,0.00797037105076015,0.00042480320553295314,0.011090904474258423,0.00913611170835793,0.00042642168409656733,0.011102259159088135,0.009172573685646057,0.0004312707023927942
1943,joint,0.048074621707201004,10.626103401184082,2e-05,1e-05,5e-07,0.005772736389189959,0.005318156676366925,0.00034062430495396256,0.005758689949288964,0.005715907551348209,0.00033740692015271634,0.005777388345450163,0.006885950919240713,0.00034027942456305027,0.005822739563882351,0.005659837042912841,0.00034490315010771155
1944,joint,0.8156058490276337,16.501216888427734,2e-05,1e-05,5e-07,0.15533601865172386,0.053971972316503525,0.0012629540578927845,0.15520507097244263,0.04396616015583277,0.0012553959677461535,0.1550692766904831,0.05127139203250408,0.0012495153641793877,0.15492944791913033,0.04084314499050379,0.001245493273017928
1945,joint,0.126049242913723,16.32839012145996,2e-05,1e-05,5e-07,0.015010152943432331,0.014846647158265114,0.0007005727384239435,0.015007282607257366,0.015786820091307163,0.0006898960273247212,0.015017758589237928,0.01685019861906767,0.0006844436284154654,0.015040485188364983,0.015732048079371452,0.0006829336634837091
1946,joint,0.12252077460289001,14.649908065795898,2e-05,1e-05,5e-07,0.015780461486428976,0.012029220350086689,0.000547906311112456,0.0158013217151165,0.015558227896690369,0.0005407824646681547,0.015841593965888023,0.015402766410261393,0.0005394141771830618,0.015898594167083502,0.01403848803602159,0.0005419948138296604
1947,joint,0.08685442432761192,6.284059524536133,2e-05,1e-05,5e-07,0.009588802233338356,0.011149239260703325,0.0005127528274897486,0.009559681173413992,0.011896512471139431,0.0005044291901867837,0.009546964894980192,0.011733566410839558,0.0005007373110856861,0.009555473923683167,0.011805748101323843,0.0005005154816899449
1948,joint,0.051210664212703705,10.123764991760254,2e-05,1e-05,5e-07,0.0073838315438479185,0.005625877995043993,0.0002821781381499022,0.007311357883736491,0.005084221018478274,0.0002798442728817463,0.007256545592099428,0.005030037136748433,0.0002840714150806889,0.007219306426122785,0.005162474000826478,0.00029092060867697
1949,joint,0.08126538246870041,7.792094707489014,2e-05,1e-05,5e-07,0.00855340575799346,0.01036794064566493,0.0006060354062356055,0.008526456076651812,0.011724385432898998,0.0005951439088676125,0.008522435557097197,0.01040255231782794,0.0005902667180635035,0.00853989808820188,0.012246784288436174,0.000590081763220951
1950,joint,0.4390704035758972,10.119586944580078,2e-05,1e-05,5e-07,0.0798549777828157,0.026416601613163948,0.00093337323050946,0.07977612409740686,0.028669371269643307,0.0009191970602842048,0.07970461389049888,0.03117399476468563,0.0009112780098803341,0.07964102504774928,0.03016336914151907,0.0009064747719094157
1951,joint,0.06296805292367935,8.411917686462402,2e-05,1e-05,5e-07,0.007465941831469536,0.007593510905280709,0.00041229728958569467,0.0073812666814774275,0.008079060819000006,0.00041420359048061073,0.007322319783270359,0.008338842075318098,0.0004195303190499544,0.007282419828698039,0.007830953923985362,0.00042770925210788846
1952,joint,0.07003947906196117,8.941788673400879,2e-05,1e-05,5e-07,0.0078069602604955435,0.010149962967261672,0.0004959874786436558,0.00779358739964664,0.010726698441430926,0.0004888468829449266,0.0078122979030013084,0.008024402428418398,0.00048644584603607655,0.007855440489947796,0.007911563385277987,0.0004872852878179401
1953,joint,0.10382330045104027,8.445606231689453,2e-05,1e-05,5e-07,0.010449141031131148,0.016214880160987377,0.0007167461735662073,0.010426100110635161,0.013571227435022593,0.0007078295457176864,0.010425007436424494,0.01582551607862115,0.0007037696777842939,0.010444053914397955,0.013635177165269852,0.0007038533221930265
1954,joint,0.048225048929452896,7.96458101272583,2e-05,1e-05,5e-07,0.005312247667461634,0.006290701683610678,0.00038750231033191085,0.005291979294270277,0.0064724066760391,0.0003868836793117225,0.005314708920195699,0.0063161037396639585,0.00039354339241981506,0.005374629748985171,0.006280255503952503,0.0004040868952870369
1955,joint,0.4031684808433056,13.550010681152344,2e-05,1e-05,5e-07,0.07047883258201182,0.03155995672568679,0.0008751389395911247,0.07041245489381254,0.03011095803231001,0.0008632154494989663,0.07035186677239835,0.030581177212297916,0.0008555926033295691,0.07029900047928095,0.025929042603820562,0.0008512352651450783
1956,joint,0.06137865595519543,8.654520034790039,2e-05,1e-05,5e-07,0.006648075534030795,0.007688394864089787,0.0004588806186802685,0.006573879509232938,0.007526001427322626,0.00045118844718672335,0.006529857870191336,0.010479054180905223,0.00044826707744505256,0.006511366227641702,0.007614346570335329,0.0004493426386034116
1957,joint,0.1840866468846798,17.423412322998047,2e-05,1e-05,5e-07,0.02172910561785102,0.023654899559915066,0.000671977992169559,0.021624459885060787,0.023807495832443237,0.0006556117732543498,0.02153440099209547,0.022506718523800373,0.0006448880594689399,0.021456563379615545,0.02516296599060297,0.0006375554075930268
1958,joint,0.07746751233935356,10.515456199645996,2e-05,1e-05,5e-07,0.008920212276279926,0.010141321923583746,0.0005025472783017904,0.008905993308871984,0.010187735315412283,0.0004960235964972526,0.008906456641852856,0.009712887462228537,0.0004941619117744267,0.008920561522245407,0.009784207679331303,0.0004954052274115384
1959,joint,0.053525038063526154,8.612098693847656,2e-05,1e-05,5e-07,0.0076040689600631595,0.0059625073336064816,0.0003157450119033456,0.00758681318257004,0.005421660374850035,0.00031259626848623157,0.0075914685148745775,0.005066346377134323,0.00031537419999949634,0.007631638669408858,0.005395282059907913,0.0003215351462131366
1960,joint,0.08768178150057793,5.829396724700928,2e-05,1e-05,5e-07,0.009621071279980242,0.01212926092557609,0.0004898746701655909,0.00959142530336976,0.011669755447655916,0.00048433576012030244,0.009591499459929764,0.0112470299936831,0.0004853199643548578,0.009618703159503639,0.012265285477042198,0.00048821828386280686
1961,joint,0.05446372926235199,9.458578109741211,2e-05,1e-05,5e-07,0.006591704441234469,0.006167410407215357,0.00036143122997600585,0.0065989193972200155,0.0068556563928723335,0.0003563508071238175,0.0066283829510211945,0.007300221361219883,0.000357610872015357,0.006673463154584169,0.006210704799741507,0.0003618708869908005
1962,joint,0.0709109902381897,7.208643913269043,2e-05,1e-05,5e-07,0.008396048564463854,0.008870806777849793,0.0005139528948348016,0.008332540513947606,0.009119615890085697,0.0005121829744894058,0.008292053826153278,0.008256422355771065,0.0005159049178473651,0.008282773196697235,0.009296453092247248,0.0005222313775448129
1963,joint,0.05770396254956722,9.040301322937012,2e-05,1e-05,5e-07,0.008940337225794792,0.005279280012473464,0.00034036410215776414,0.008888554759323597,0.005099850241094828,0.0003421507135499269,0.008855869295075536,0.005141364177688956,0.0003505344648147002,0.008844878990203142,0.005259186029434204,0.00036159210139885545
1964,joint,0.07557271793484688,11.599682807922363,2e-05,1e-05,5e-07,0.009266366716474295,0.009613631758838892,0.00044511319720186293,0.009155964013189077,0.008601126493886113,0.0004351525130914524,0.009056497365236282,0.009513700846582651,0.00043215593905188143,0.008971735602244735,0.009648535400629044,0.00043273757910355926
1965,joint,0.39670731127262115,13.458684921264648,2e-05,1e-05,5e-07,0.06878898479044437,0.0220396826043725,0.0008028788724914193,0.06873898208141327,0.020841524470597506,0.0007908378029242158,0.06869784230366349,0.03656476829200983,0.0007843727944418788,0.06866538105532527,0.03921013418585062,0.000781907350756228
1966,joint,0.10555005073547363,7.168925762176514,2e-05,1e-05,5e-07,0.010388982016593218,0.015977853909134865,0.0006714890769217163,0.010372828226536512,0.01419537328183651,0.0006621404172619805,0.01037700567394495,0.016820618882775307,0.0006575894949492067,0.010403711814433336,0.014365870971232653,0.0006565856165252626
1967,joint,0.05940673314034939,9.702652931213379,2e-05,1e-05,5e-07,0.007518562721088529,0.0065216675866395235,0.00037247764703352004,0.007493819808587432,0.008177604759112,0.00036999319854658097,0.007482234388589859,0.007250835187733173,0.0003729349991772324,0.007485747570171952,0.005981790833175182,0.0003790627815760672
1968,joint,0.14061592146754265,5.169125556945801,2e-05,1e-05,5e-07,0.01452371384948492,0.026593264192342758,0.0005513131327461451,0.014515288639813662,0.013013570569455624,0.0005467744631459936,0.014532681554555893,0.02281387778930366,0.0005479866813402623,0.014570501167327166,0.017854481004178524,0.000552466866793111
1969,joint,0.07172617875039577,16.11297607421875,2e-05,1e-05,5e-07,0.010226156562566757,0.007717113010585308,0.0004108130669919774,0.01014520856551826,0.007531606126576662,0.0004040935600642115,0.010082391323521733,0.007245838176459074,0.00040360265120398253,0.01003871881403029,0.007112589897587895,0.00040804906166158617
1970,joint,0.09514488466084003,7.235986232757568,2e-05,1e-05,5e-07,0.011110501596704125,0.012569985119625926,0.0005158436979399994,0.01109244953840971,0.012013932224363089,0.0005040499963797629,0.011100460309535265,0.012310646008700132,0.0004981886886525899,0.011136684566736221,0.011795579455792904,0.000496567998197861
1971,joint,0.07667247578501701,12.222249984741211,2e-05,1e-05,5e-07,0.009294768096879125,0.01028053741902113,0.00040566513780504465,0.009287470020353794,0.009997670538723469,0.000399759053834714,0.009302405407652259,0.011026696767657995,0.0004004247603006661,0.009337436174973845,0.006534744519740343,0.00040490026003681123
1972,joint,0.08001963049173355,12.138457298278809,2e-05,1e-05,5e-07,0.011803679633885622,0.008195053553208709,0.00042334878526162356,0.011780946515500546,0.007751812692731619,0.00041812894050963223,0.011768011841922998,0.007806616136804223,0.00041917053749784827,0.011767569929361343,0.007462172769010067,0.0004231186176184565
1973,joint,0.07342804223299026,11.82859992980957,2e-05,1e-05,5e-07,0.009643606375902891,0.0084515237249434,0.00045599727309308946,0.009726844262331724,0.00806027720682323,0.00044501568481791764,0.009830155409872532,0.008494688430801034,0.00044186238665133715,0.009952009655535221,0.00748208723962307,0.00044397186138667166
1974,joint,0.08017084375023842,7.214126110076904,2e-05,1e-05,5e-07,0.009030486457049847,0.01012031058780849,0.0004982533864676952,0.009040677221491933,0.010754151968285441,0.00048638839507475495,0.009076024405658245,0.009990132180973887,0.0004812122060684487,0.009135562926530838,0.01107689319178462,0.00048074981896206737
1975,joint,0.16073008626699448,17.17347526550293,2e-05,1e-05,5e-07,0.02382176462560892,0.016514386050403118,0.0005230667011346668,0.023857977706938982,0.017035698052495718,0.0005174257239559665,0.023901418317109346,0.016623809468001127,0.0005163699388504028,0.02395446691662073,0.01294536143541336,0.0005183427128940821
1976,joint,0.1419975906610489,23.614595413208008,2e-05,1e-05,5e-07,0.02106903214007616,0.014997940510511398,0.0005705693911295384,0.020907805766910315,0.014210863038897514,0.0005621551536023617,0.020747167989611626,0.014454214833676815,0.0005588220374193043,0.020594151690602303,0.012765259016305208,0.0005596120900008827
1977,joint,0.08859685808420181,10.272469520568848,2e-05,1e-05,5e-07,0.009884579572826624,0.012104270979762077,0.0005021174147259444,0.009804520290344954,0.011341428849846125,0.0004896158934570849,0.009737212676554918,0.012187527026981115,0.0004826010554097593,0.00968256313353777,0.011900511104613543,0.00047991523751989007
1978,joint,0.1761685311794281,9.337109565734863,2e-05,1e-05,5e-07,0.0175228132866323,0.03340956848114729,0.000838412088342011,0.01744908932596445,0.01991680357605219,0.0008217866707127541,0.01738941529765725,0.01958120334893465,0.0008119880803860724,0.017345926724374294,0.030275032855570316,0.0008064928406383842
1979,joint,0.06547809392213821,10.58020305633545,2e-05,1e-05,5e-07,0.008373444434255362,0.007948991609737277,0.0004011581768281758,0.008234935346990824,0.007713370956480503,0.0003968901582993567,0.008107968606054783,0.00774000771343708,0.00039828577428124845,0.007995379623025656,0.00776410149410367,0.0004035617457702756
1980,joint,0.38611191138625145,8.528755187988281,2e-05,1e-05,5e-07,0.071580630261451,0.019072883762419224,0.0007073035812936723,0.07153445156291127,0.01909004943445325,0.0006881499575683847,0.07150419615209103,0.019885055720806122,0.0006782086275052279,0.07149081164970994,0.03920668363571167,0.0006734965136274695
1981,joint,0.13107502087950706,17.51886749267578,2e-05,1e-05,5e-07,0.01816297322511673,0.012185677187517285,0.0005510062328539789,0.017997266724705696,0.013471062295138836,0.0005391162121668458,0.01785457134246826,0.01671540131792426,0.0005368157289922237,0.01773161068558693,0.014789581298828125,0.0005399440706241876
