id,split,scene,frame,k0_point_rel,k0_depth_rel,k0_depth_delta_1.01,k0_depth_delta_1.25,k0_boundary_f1,k1_point_rel,k1_depth_rel,k1_depth_delta_1.01,k1_depth_delta_1.25,k1_boundary_f1,k3_point_rel,k3_depth_rel,k3_depth_delta_1.01,k3_depth_delta_1.25,k3_boundary_f1,k5_point_rel,k5_depth_rel,k5_depth_delta_1.01,k5_depth_delta_1.25,k5_boundary_f1
ai_034_003_cam_00_frame.0000,train,ai_034_003,0,0.025436952710151672,0.023331470787525177,0.5891825556755066,0.9832865595817566,0.8535526394844055,0.025345705449581146,0.023244187235832214,0.5925394892692566,0.9832865595817566,0.8539735078811646,0.02524135261774063,0.023147158324718475,0.5934499502182007,0.9832865595817566,0.854232132434845,0.025199871510267258,0.023114215582609177,0.5952962636947632,0.9833170771598816,0.8548626899719238
ai_045_005_cam_03_frame.0099,train,ai_045_005,99,0.043789878487586975,0.035705700516700745,0.5998992919921875,0.9618276357650757,0.9147022366523743,0.04375263676047325,0.03563562035560608,0.6066080927848816,0.96185302734375,0.9160110950469971,0.043713510036468506,0.03557736426591873,0.6134135127067566,0.96185302734375,0.9159542322158813,0.04370509088039398,0.03557473421096802,0.6132609248161316,0.961883544921875,0.9167003631591797
ai_009_001_cam_00_frame.0099,train,ai_009_001,99,0.030839703977108,0.028325138613581657,0.4929371476173401,0.9780495762825012,0.7859055399894714,0.030780578032135963,0.028261549770832062,0.49446624517440796,0.978044331073761,0.7854442000389099,0.03072400763630867,0.028200680390000343,0.49680206179618835,0.9780126810073853,0.7856968641281128,0.03072972595691681,0.028201090171933174,0.4965173304080963,0.9780232310295105,0.7861248850822449
ai_055_002_cam_01_frame.0099,train,ai_055_002,99,0.023175429552793503,0.020959172397851944,0.5859375,0.9789479970932007,0.546413779258728,0.02317499928176403,0.020961128175258636,0.587921142578125,0.97894287109375,0.5462163686752319,0.023258265107870102,0.02104983478784561,0.5858510732650757,0.9788869619369507,0.5459957718849182,0.02339056134223938,0.02118103764951229,0.578948974609375,0.9788411855697632,0.5466597080230713
ai_044_002_cam_01_frame.0099,train,ai_044_002,99,0.07390844821929932,0.01943822391331196,0.4721958041191101,0.9956097602844238,0.8304610252380371,0.07390197366476059,0.019430097192525864,0.47203299403190613,0.9956198930740356,0.8299492001533508,0.07390094548463821,0.01946859434247017,0.4709087312221527,0.9956402778625488,0.8309499025344849,0.0738992914557457,0.01953677460551262,0.46793779730796814,0.9956606030464172,0.8311532735824585
ai_052_005_cam_01_frame.0099,train,ai_052_005,99,0.14383073151111603,0.13462863862514496,0.2757670283317566,0.8357086181640625,0.6187922954559326,0.14399343729019165,0.13478080928325653,0.2757822871208191,0.8356527090072632,0.618682324886322,0.1443181335926056,0.1350822150707245,0.2734782099723816,0.8355001211166382,0.6189512610435486,0.1446581780910492,0.13541185855865479,0.2725118100643158,0.8354949951171875,0.6191268563270569
ai_028_001_cam_00_frame.0099,train,ai_028_001,99,0.017259007319808006,0.015393918380141258,0.5847625732421875,0.9977366328239441,0.9040937423706055,0.017126353457570076,0.015245063230395317,0.590087890625,0.9977366328239441,0.9042315483093262,0.016884826123714447,0.014944659546017647,0.5962626338005066,0.9977315664291382,0.905579686164856,0.0167090967297554,0.014687694609165192,0.5986684560775757,0.9977315664291382,0.906173825263977
ai_036_006_cam_00_frame.0000,train,ai_036_006,0,0.0319705568253994,0.02925930917263031,0.5480245351791382,0.9741618037223816,0.822052001953125,0.03192158788442612,0.02921270951628685,0.5487060546875,0.9741719961166382,0.8223421573638916,0.03186754882335663,0.029160145670175552,0.5487213134765625,0.9741770625114441,0.8221003413200378,0.03186580911278725,0.02916550636291504,0.5470479726791382,0.9741567373275757,0.8226751685142517
ai_011_009_cam_01_frame.0099,train,ai_011_009,99,0.06184076517820358,0.05788585543632507,0.47861096262931824,0.9259850382804871,0.8350841999053955,0.06174329295754433,0.05779646337032318,0.4836295545101166,0.9260259866714478,0.8351476788520813,0.06164334714412689,0.057699721306562424,0.4847243130207062,0.9260566830635071,0.8354123830795288,0.06165114417672157,0.05771130323410034,0.48393136262893677,0.9260925054550171,0.8360393047332764
ai_024_018_cam_00_frame.0099,train,ai_024_018,99,0.04243980348110199,0.03920723870396614,0.4159749448299408,0.964935302734375,0.5166860222816467,0.04240315780043602,0.03916623815894127,0.4124603271484375,0.9649149775505066,0.5170191526412964,0.042382996529340744,0.039130255579948425,0.4130910336971283,0.9649607539176941,0.5186388492584229,0.04241430014371872,0.03914463520050049,0.4159139096736908,0.9649912714958191,0.520077645778656
