batch_id,split,pair_index,sample_ids,objective,parameter_group,parameter_numel,active_parameter_numel,active_parameter_tensors,gradient_l2,gradient_rms,gradient_l1,gradient_abs_max,gradient_nonzero_fraction
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,edge_paper,decoder,10970880,10970880,56,0.0076414710775386035,2.3070459326968306e-06,7.290227409442814,0.0002121762081515044,0.9992532048477424
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,edge_paper,encoder,10796800,10796800,52,0.005416330033099278,1.6483809660245669e-06,9.22739121464318,9.675226465333253e-05,0.9992412566686426
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,edge_paper,input_fusion,262496,262496,3,0.0009732379396784112,1.8995804257057383e-06,0.2880826268193917,3.936768916901201e-05,1.0
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,edge_paper,output,33,33,2,0.3138557319173036,0.05463527012042411,1.510365480047767,0.10759776085615158,1.0
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,combined_checkpoint,bottleneck,28708864,28708864,13,0.12184631059116667,2.27407288373055e-05,452.2631446416235,0.00032991255284287035,1.0
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,combined_checkpoint,decoder,10970880,10970880,56,0.1320576082332495,3.9869674944097906e-05,207.9717937688556,0.0037232236936688423,0.9992532959981333
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,combined_checkpoint,encoder,10796800,10796800,52,0.1528822989872136,4.6527495583277476e-05,353.0600609941787,0.0011790775461122394,0.9992412566686426
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,combined_checkpoint,input_fusion,262496,262496,3,0.021682177029969735,4.23195987267272e-05,7.366706393901555,0.0008244590717367828,1.0
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,combined_checkpoint,output,33,33,2,4.084903746821665,0.7110904690513628,19.699926131404936,1.3725420236587524,1.0
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,combined_paper,bottleneck,28708864,28708864,13,0.12212459088289264,2.2792665548595346e-05,453.3215661893885,0.00033106128103099763,1.0
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,combined_paper,decoder,10970880,10970880,56,0.13254020197111388,4.001537541312901e-05,208.68624753752223,0.003732382319867611,0.9992532959981333
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,combined_paper,encoder,10796800,10796800,52,0.15335246989178408,4.667058523349015e-05,354.0851895801809,0.0011841218220070004,0.9992412566686426
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,combined_paper,input_fusion,262496,262496,3,0.02182271730567507,4.259390734733169e-05,7.409548598276868,0.0008252942352555692,1.0
train_02,train,2,ai_001_001_cam_00_frame.0056|ai_001_001_cam_00_frame.0071,combined_paper,output,33,33,2,4.155100040996042,0.7233100753980151,20.040034471079707,1.3962421417236328,1.0
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,global,bottleneck,28708864,28708864,13,0.049491314557661384,9.236788202261408e-06,185.7230662961028,0.00012523835175670683,0.9999999651675524
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,global,decoder,10970880,10970880,56,0.06599386764012306,1.992428975745341e-05,107.91075336160252,0.0013751491205766797,0.9992532959981333
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,global,encoder,10796800,10796800,52,0.08031314009453465,2.4442131599160037e-05,160.46426586469028,0.0009955110726878047,0.9992412566686426
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,global,input_fusion,262496,262496,3,0.01228751990852237,2.398296587822225e-05,4.295939499547217,0.0006501286989077926,1.0
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,global,output,33,33,2,1.6410316824213265,0.2856669486249397,7.867173681035638,0.6773700714111328,1.0
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,local,bottleneck,28708864,28708864,13,0.032999087703542346,6.15876920444993e-06,122.74236469949567,8.84418623172678e-05,1.0
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,local,decoder,10970880,10970880,56,0.04054598770250665,1.2241289022371637e-05,67.27460549130001,0.001102722599171102,0.9992532959981333
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,local,encoder,10796800,10796800,52,0.04014235537027264,1.2216739770173938e-05,93.72429518295789,0.0003510884998831898,0.9992412566686426
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,local,input_fusion,262496,262496,3,0.008553150266798532,1.6694167132755802e-05,2.786756142385393,0.0001974318001884967,1.0
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,local,output,33,33,2,1.2999585307146433,0.22629373386641813,6.26384866097942,0.4777657687664032,1.0
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,edge_paper,bottleneck,28708864,28708864,13,0.0012759076658032265,2.3812842677547635e-07,4.7442320521147225,4.468090537557146e-06,1.0
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,edge_paper,decoder,10970880,10970880,56,0.005430343647766864,1.6394817304944937e-06,4.927073121587795,0.0001633601204957813,0.9992532959981333
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,edge_paper,encoder,10796800,10796800,52,0.0033531013632519947,1.0204674439258464e-06,5.061182715795978,5.679945752490312e-05,0.9992412566686426
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,edge_paper,input_fusion,262496,262496,3,0.0004621374250848919,9.020067661638715e-07,0.14361855067658746,4.71247112727724e-05,1.0
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,edge_paper,output,33,33,2,0.24586163664721003,0.04279901739697782,1.263987065598485,0.08222171664237976,1.0
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,combined_checkpoint,bottleneck,28708864,28708864,13,0.07705783577863558,1.4381652917758574e-05,288.29727560775086,0.000193833839148283,1.0
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,combined_checkpoint,decoder,10970880,10970880,56,0.10357325204220277,3.1269927928211864e-05,168.39195005307067,0.0025000704918056726,0.9992532959981333
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,combined_checkpoint,encoder,10796800,10796800,52,0.11022112027586807,3.3544188704594617e-05,234.54234467543182,0.0011782969813793898,0.9992412566686426
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,combined_checkpoint,input_fusion,262496,262496,3,0.018957689318011946,3.70019026970996e-05,6.600512914276196,0.0007753671379759908,1.0
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,combined_checkpoint,output,33,33,2,3.1044698921071876,0.5404188418030574,15.076008930802345,1.194697380065918,1.0
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,combined_paper,bottleneck,28708864,28708864,13,0.07724400212929373,1.4416397987005298e-05,288.9926036216704,0.00019480023183859885,1.0
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,combined_paper,decoder,10970880,10970880,56,0.10402351137461309,3.140586627711819e-05,168.9689421482686,0.0025074700824916363,0.9992532959981333
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,combined_paper,encoder,10796800,10796800,52,0.11058322443681314,3.3654389819181905e-05,235.21263175081936,0.001186152920126915,0.9992412566686426
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,combined_paper,input_fusion,262496,262496,3,0.019043180136603898,3.716876496063661e-05,6.627423079050849,0.0007799463928677142,1.0
train_03,train,3,ai_001_001_cam_00_frame.0085|ai_001_001_cam_00_frame.0099,combined_paper,output,33,33,2,3.161177105789754,0.5502903006366975,15.391779515892267,1.207884669303894,1.0
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,global,bottleneck,28708864,28708864,13,0.12615387108026768,2.3544668362086142e-05,476.27226302615736,0.00036953348899260163,1.0
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,global,decoder,10970880,10970880,56,0.1400851532177035,4.2293280924936216e-05,235.68661746816198,0.0013753436505794525,0.9992532959981333
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,global,encoder,10796800,10796800,52,0.2450458348637086,7.457612212042484e-05,459.5710479294244,0.00463854381814599,0.9992412566686426
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,global,input_fusion,262496,262496,3,0.03433098681327474,6.700773560801324e-05,11.992749120014935,0.002192399464547634,1.0
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,global,output,33,33,2,2.736242901040476,0.47631875033854454,12.673548443708569,0.9734520316123962,1.0
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,local,bottleneck,28708864,28708864,13,0.06948876002395726,1.2969002026229311e-05,258.1662049595185,0.00016150905867107213,1.0
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,local,decoder,10970880,10970880,56,0.07132250520212664,2.153306527848774e-05,122.99347059110912,0.001336673623882234,0.9992532959981333
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,local,encoder,10796800,10796800,52,0.08475032765580957,2.5792524849569357e-05,204.2716544717824,0.0007468746043741703,0.999241164048607
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,local,input_fusion,262496,262496,3,0.012784082353196181,2.495216391457772e-05,4.6098539244309364,0.00035804708022624254,1.0
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,local,output,33,33,2,2.073859484160376,0.3610125977841309,9.87030809884891,0.7407528162002563,1.0
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,edge_paper,bottleneck,28708864,28708864,13,0.005201031276157887,9.706920246629604e-07,18.539153742122505,1.528239772596862e-05,1.0
val_00,val,0,ai_043_002_cam_00_frame.0000|ai_043_002_cam_00_frame.0014,edge_paper,decoder,10970880,10970880,56,0.0058628982725678885,1.7700748293481569e-06,6.566481877700511,0.00013075140304863453,0.9992532959981333
